tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
tt0973506;tvEpisode;Battle of the Bands: Part One;Battle of the Bands: Part One;0;2007;\N;48;Comedy,Family,Musical;7.3;6
tt0973508;tvEpisode;First Kiss (On the Lips, That Is);First Kiss (On the Lips, That Is);0;2007;\N;24;Comedy,Family,Musical;8.1;16
tt0973509;tvEpisode;The Song;The Song;0;2007;\N;24;Comedy,Family,Musical;5.3;21
tt0974075;tvEpisode;Thespians;Thespians;0;2007;\N;\N;Family,Musical;7.0;7
tt0976168;movie;Rockin' Romeo & Juliet;Rockin' Romeo & Juliet;0;2006;\N;87;Drama,Musical;7.6;309
tt0977227;movie;Nancy Nancy;Nancy Nancy;0;2006;\N;90;Comedy,Drama,Musical;8.9;22
tt0977237;video;Tell Hell I Ain't Comin';Tell Hell I Ain't Comin';0;2005;\N;128;Musical;8.8;18
tt0977642;movie;Chega de Saudade;Chega de Saudade;0;2007;\N;95;Drama,Musical,Romance;5.6;18
tt0978472;tvEpisode;Un extraÃ±o en mi cama;Un extraÃ±o en mi cama;0;2004;\N;\N;Comedy,Musical,Romance;8.7;9
tt0978723;movie;Style;Style;0;2006;\N;160;Musical;7.8;600
tt0979847;movie;881;881;0;2007;\N;115;Comedy,Drama,Musical;4.6;5
tt0981325;short;Pants Into the Sun;Pants Into the Sun;0;2006;\N;\N;Musical,Short;6.0;9
tt0982049;tvEpisode;Mugged;Mugged;0;2007;\N;27;Comedy,Music,Musical;9.8;8
tt0982889;short;Khasenjah: The Jamaican Jewish Wedding;Khasenjah: The Jamaican Jewish Wedding;0;2003;\N;\N;Musical,Short;7.3;134
tt0982913;tvMovie;The Pirates of Penzance;The Pirates of Penzance;0;2006;\N;115;Adventure,Musical;7.5;25
tt0983633;tvEpisode;ParipÃ©;ParipÃ©;0;2004;\N;\N;Comedy,Musical,Romance;9.2;5
tt0983980;tvSeries;PianÃ­ssimo;PianÃ­ssimo;0;2007;\N;50;Musical;7.5;203
tt0985626;short;I Hate Musicals;I Hate Musicals;0;2007;\N;19;Comedy,Musical,Short;8.6;80
tt0986527;tvEpisode;Surprise It's Your Birthday;Surprise It's Your Birthday;0;2007;\N;\N;Family,Musical;7.0;6
tt0986981;tvEpisode;The First Emperor;The First Emperor;0;2007;\N;205;Musical;8.0;429
tt0988126;tvMovie;Piper;Piper;0;2007;\N;100;Comedy,Musical;6.5;90
tt0989401;tvEpisode;SÃ© infiel, pero mira con quiÃ©n;SÃ© infiel, pero mira con quiÃ©n;0;2004;\N;\N;Comedy,Musical,Romance;9.5;3218
tt0990189;tvEpisode;A escena;A escena;0;2002;\N;\N;Comedy,Drama,Musical;5.4;5
tt0990190;tvEpisode;Al galope;Al galope;0;2003;\N;\N;Comedy,Drama,Musical;6.4;5
tt0990191;tvEpisode;Asaltar los escenarios;Asaltar los escenarios;0;2002;\N;\N;Comedy,Drama,Musical;7.7;6
tt0990192;tvEpisode;Atrapada por su pasado;Atrapada por su pasado;0;2002;\N;\N;Comedy,Drama,Musical;7.6;11
tt0990193;tvEpisode;Bajo presiÃ³n;Bajo presiÃ³n;0;2002;\N;\N;Comedy,Drama,Musical;4.3;7
tt0990194;tvEpisode;BÃ©same mucho;BÃ©same mucho;0;2002;\N;\N;Comedy,Drama,Musical;5.9;9
tt0990195;tvEpisode;Camino a Lastres;Camino a Lastres;0;2002;\N;\N;Comedy,Drama,Musical;6.6;5
tt0990196;tvEpisode;CÃ¡sate conmigo;CÃ¡sate conmigo;0;2002;\N;\N;Comedy,Drama,Musical;6.1;8
tt0990197;tvEpisode;El concurso;El concurso;0;2005;\N;\N;Comedy,Drama,Musical;4.9;1287
tt0990198;tvEpisode;El regreso;El regreso;0;2003;\N;\N;Comedy,Drama,Musical;9.0;792
tt0990199;tvEpisode;El Ãºltimo tango;El Ãºltimo tango;0;2002;\N;\N;Comedy,Drama,Musical;4.2;5
tt0990200;tvEpisode;Encima de mi mesa, maÃ±ana;Encima de mi mesa, maÃ±ana;0;2003;\N;\N;Comedy,Drama,Musical;6.1;16
tt0990201;tvEpisode;HuÃ­da hacia adelante;HuÃ­da hacia adelante;0;2003;\N;\N;Comedy,Drama,Musical;3.2;66
tt0990202;tvEpisode;Mi gran boda gallega;Mi gran boda gallega;0;2004;\N;\N;Comedy,Drama,Musical;6.8;6
tt0990203;tvEpisode;Montar el nÃºmero;Montar el nÃºmero;0;2002;\N;\N;Comedy,Drama,Musical;7.5;50
tt0990204;tvEpisode;ObsesiÃ³n;ObsesiÃ³n;0;2003;\N;\N;Comedy,Drama,Musical;7.3;46
tt0990205;tvEpisode;Quiero ser mamÃ¡;Quiero ser mamÃ¡;0;2003;\N;\N;Comedy,Drama,Musical;7.0;20
tt0990206;tvEpisode;Romeo y Julieta;Romeo y Julieta;0;2003;\N;\N;Comedy,Drama,Musical;8.2;5
tt0990207;tvEpisode;Sin salida;Sin salida;0;2003;\N;\N;Comedy,Drama,Musical;3.9;32
tt0990208;tvEpisode;Tango para tres;Tango para tres;0;2003;\N;\N;Comedy,Drama,Musical;4.3;197
tt0990209;tvEpisode;Vestidas para matar;Vestidas para matar;0;2002;\N;\N;Comedy,Drama,Musical;8.1;15
tt0990210;tvEpisode;Â¿DÃ³nde estÃ¡ el anillo?;Â¿DÃ³nde estÃ¡ el anillo?;0;2002;\N;\N;Comedy,Drama,Musical;7.8;5
tt0990211;tvEpisode;Â¿QuÃ© estÃ¡ pasando?;Â¿QuÃ© estÃ¡ pasando?;0;2003;\N;\N;Comedy,Drama,Musical;7.6;316
tt0992910;short;Dale Crawford: Musician/Detective;Dale Crawford: Musician/Detective;0;2007;\N;11;Comedy,Musical,Short;8.1;19
tt0993324;tvSeries;Kombat Opera Presents;Kombat Opera Presents;0;2007;\N;29;Comedy,Musical;6.8;16
tt0993411;tvEpisode;MÃ¡xima rivalidad;MÃ¡xima rivalidad;0;2004;\N;\N;Comedy,Musical,Romance;7.0;5
tt0996064;tvEpisode;Manorama;Manorama;0;2007;\N;\N;Comedy,Musical;8.4;36
tt0996065;tvEpisode;Question Time Out;Question Time Out;0;2007;\N;\N;Comedy,Musical;6.3;22
tt0996066;tvEpisode;Spouse Change;Spouse Change;0;2007;\N;\N;Comedy,Musical;4.5;67
tt0996067;tvEpisode;The Applicants;The Applicants;0;2007;\N;\N;Comedy,Musical;6.1;27
tt0996068;tvEpisode;The South Bragg Show;The South Bragg Show;0;2007;\N;\N;Comedy,Musical;6.6;165
tt0996605;movie;Love Songs;Les chansons d'amour;0;2007;\N;91;Drama,Musical,Romance;6.1;10
tt0996640;movie;Dying in Athens;Pethainontas stin Athina;0;2006;\N;103;Drama,Musical,Romance;6.8;64
tt0996962;movie;Modern Love;Modern Love;0;2008;\N;100;Comedy,Musical,Romance;8.3;9
tt0996989;video;Ziegfeld on Film;Ziegfeld on Film;0;2004;\N;13;Documentary,Musical,Short;6.5;11
tt0997111;tvMovie;Zolushka;Zolushka;0;2003;\N;149;Comedy,Musical,Romance;3.8;5
tt0997272;short;Aw, Crap! It's a Musical?;Aw, Crap! It's a Musical?;0;2007;\N;5;Musical,Short;6.2;19
tt1000483;tvEpisode;Problemas funcionales;Problemas funcionales;0;2004;\N;\N;Comedy,Musical,Romance;2.0;9
tt10035830;tvEpisode;Go!Azen;Go!Azen;0;2009;\N;\N;Musical;9.0;1046
tt10037452;movie;Der fliegende HollÃ¤nder;Der fliegende HollÃ¤nder;0;2007;\N;429;Musical;7.5;8
tt1004298;tvEpisode;Yoko;Yoko;0;2007;\N;25;Comedy,Music,Musical;6.7;14
tt1005814;tvSeries;RBD: La familia;RBD: La familia;0;2007;\N;44;Comedy,Musical;2.8;8
tt10069804;tvMovie;Manon;Manon;0;2009;\N;\N;Musical;9.0;9
tt1006987;tvEpisode;Sally;Sally;0;2007;\N;28;Comedy,Music,Musical;7.7;10
tt10073796;movie;DÃ©sirs;DÃ©sirs;0;2009;\N;\N;Musical;8.3;1096
tt10079128;short;Thermo: Alza la voz;Thermo: Alza la voz;0;2008;\N;\N;Horror,Music,Musical;8.3;10
tt1009020;short;Vals;Vals;0;2006;\N;4;Musical,Short;5.2;121
tt1010166;video;Ãˆ solo un rock'n'roll show;Ãˆ solo un rock'n'roll show;0;2005;\N;\N;Musical;5.5;52
tt1010342;short;Zombie Love;Zombie Love;0;2007;\N;37;Comedy,Horror,Musical;6.8;50
tt1010433;short;One Little Step;One Little Step;0;2007;\N;15;Fantasy,Musical,Short;7.1;8
tt1011396;tvEpisode;Girlfriends;Girlfriends;0;2007;\N;28;Comedy,Music,Musical;7.8;5
tt1011730;tvEpisode;Episode dated 15 April 2007;Episode dated 15 April 2007;0;2007;\N;\N;Comedy,Music,Musical;6.1;8
tt10120352;video;Kol Dah;Kol Dah;0;2004;\N;\N;Music,Musical,Short;4.6;5
tt1013257;tvEpisode;Duelo de cucharas en Cupido Palace;Duelo de cucharas en Cupido Palace;0;2004;\N;\N;Comedy,Musical,Romance;7.8;9
tt1013641;movie;Life's a Drag (When You're a Man in a Dress);Life's a Drag (When You're a Man in a Dress);0;2009;\N;116;Comedy,Musical;;
tt1013656;tvMovie;Minunata lume Disney;Minunata lume Disney;0;2006;\N;75;Musical;;
tt1013696;movie;Romeo un Dzuljeta;Romeo un Dzuljeta;0;2004;\N;55;Documentary,Musical;;
